companyName,location,timePost,website,jobType,jobCount,Knowledge,Platform,Framework,ProgrammingLanguage,Tool,date,month,year
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-02,CareerBuilder,Data Engineer,1,"DATABASE,SPARK","AWS,KAFKA,SPARK,CLOUD,DATABRICKS","SPARK,.NET,DATABASE","PYTHON,JAVA,JAVASCRIPT,AWS,REDSHIFT,KAFKA,SPARK","ORACLE,DATABASE,CLOUD,ANALYTIC,DB2",2,1,2024
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-02,CareerBuilder,Data Scientist,2,"SQL,DATABASE,SPARK",",AWS,KAFKA,SPARK,CLOUD,DATABRICKS","R,EXCEL,SPARK,.NET,DATABASE","SQL,PYTHON,R,PYTHON,JAVA,JAVASCRIPT,AWS,REDSHIFT,KAFKA,SPARK","EXCEL,SQL,ORACLE,DATABASE,CLOUD,ANALYTIC,DB2",2,1,2024
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-08,CareerBuilder,Data Scientist,1,SQL,,"R,EXCEL","SQL,PYTHON,R","EXCEL,SQL",8,1,2024
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-09,CareerBuilder,Business Analyst,2,"AGILE,BUSINESS INTELLIGENCE,DATABASE,SCRUM,BI,RESPONSIVE WEB,WEB DESIGN,RESPONSIVE,RESPONSIVE WEB DESIGN,BUSINESS,SQL,INSURANCE,ENGLISH,SOFTWARE,FINANCE,BUSINESS INTELLIGENCE,REPORTING,BI,STORYTELLING,BUSINESS,SQL,MODE,INSURANCE,ENGLISH,ANALYTICS,MODELLING,DATA MANAGEMENT,FINANCE","TABLEAU,","JIRA,DATABASE,TABLEAU,BUSINESS INTELLIGENCE,SQL SERVER,SQL DEVELOPER,POSTGRESQL,R,EXCEL,BUSINESS INTELLIGENCE","SQL,SQL,PYTHON,R","TABLEAU,JIRA,BI,DATABASE,SQL,ENGLISH,WEB DESIGN,SCRUM,AGILE,AGILE DEVELOPMENT,BUSINESS INTELLIGENCE,EXCEL,SQL SERVER,POSTGRESQL,ORACLE,POWERPOINT,BI,MODELLING,SQL,ANALYTICS,ENGLISH,REPORTING,DATA TRANSFORMATION,BUSINESS INTELLIGENCE,DATA MANAGEMENT",9,1,2024
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-09,CareerBuilder,Data Engineer,1,"DATA WAREHOUSE,DATA PROCESSING,DATABASE,RELATIONAL DATABASE,BI,DOMAIN,TDD,COMPUTER SCIENCE,INFORMATION SYSTEMS,BUSINESS,MODELING,SQL,SOFTWARE DEVELOPMENT,DATA LAKE,DATA PIPELINE,RELATIONAL,ANALYTICS,ANALYSIS,WAREHOUSE,SOFTWARE,SPARK","AWS,S3,EC2,TDD,SPARK,CLOUD,DATABRICKS","SPARK,SQL SERVER,DATABASE,DATA MODEL,POWER BI","SQL,AWS,REDSHIFT,SPARK","SQL SERVER,POWER BI,ORACLE,SOFTWARE DEVELOPMENT,BI,DATABASE,DATA WAREHOUSE,DATA LAKE,MONITORING,COMPUTING,SQL,RELATIONAL,ANALYTICS,TDD,DATA TRANSFORMATION,DATA MODEL,RELATIONAL DATABASE,DATA PIPELINE,CLOUD,ANALYSIS",9,1,2024
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-09,CareerBuilder,Data Scientist,1,SQL,,"R,EXCEL","SQL,PYTHON,R","EXCEL,SQL",9,1,2024
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2024-01-12,CareerBuilder,Business Analyst,1,BI,,,,BI,12,1,2024
Ngân Hàng TMCP Việt Nam Thịnh Vượng - VPBANK,Hà Nội,2023-12-28,CareerBuilder,Business Analyst,1,SQL,,"R,EXCEL","SQL,PYTHON,R","EXCEL,SQL",28,12,2023
Ngân hàng TMCP Phát triển TP.HCM (HDBank),Hồ Chí Minh,2024-01-03,CareerBuilder,Business Analyst,1,SQL,,,SQL,"ORACLE,SQL",3,1,2024
Ngân hàng TMCP Phát triển TP.HCM (HDBank),Hồ Chí Minh,2024-01-03,CareerBuilder,Data Analysts,1,SQL,,,SQL,"ORACLE,SQL",3,1,2024
Ngân hàng TMCP Thịnh vượng và Phát triển,Hà Nội,2024-01-11,CareerBuilder,Data Engineer,1,SQL,KAFKA,,"SQL,KAFKA",SQL,11,1,2024
Nintendo,"Redmond, WA",2024-01-14,Indeed,Game Development,3,"BUSINESS,PERFORMANCE,SOFTWARE,,",",,","PHOTOSHOP,,",",,","ADOBE PHOTOSHOP,ADOBE ILLUSTRATOR,PHOTOSHOP,PERFORMANCE,BASE,,",14,1,2024
Nintendo,"Redmond, WA",2024-01-14,Indeed,Network Engineer,3,"ALGORITHMS,DEVOPS,TEST CASES,TCP/IP,APIS,APPLICATION DEVELOPMENT,DATA STRUCTURES,DHCP,DNS,INSURANCE,TESTING,SOFTWARE,,","LINUX,WINDOWS,,","CI,LINUX,,",",,","LINUX,WINDOWS,DEVOPS,DATA STRUCTURES,APIS,TESTING,BASE,,",14,1,2024
Nintendo,"Redmond, WA",2024-01-14,Indeed,Tester,1,"TEST CASES,SOFTWARE TESTING,INSURANCE,TESTING,TESTING METHODOLOGIES,PERFORMANCE,SOFTWARE",,"JIRA,EXCEL",MEDIUM,"EXCEL,JIRA,SOFTWARE TESTING,TEST CASE,PERFORMANCE,TESTING,BASE",14,1,2024
Noak,Singapore,2023-12-20,Glint,Backend Developer,1,,,,,,20,12,2023
Noak,Singapore,2023-12-20,Glint,Frontend Developer,1,,,,,,20,12,2023
Noak,Singapore,2023-12-20,Glint,Mobile Developer,1,,,,,,20,12,2023
Noak,Singapore,2023-12-20,Glint,UI Designer,1,,,,,,20,12,2023
Noak,Singapore,2023-12-22,Glint,Backend Developer,1,,,,,,22,12,2023
Noak,Singapore,2023-12-22,Glint,Frontend Developer,1,,,,,,22,12,2023
Noak,Singapore,2023-12-22,Glint,Mobile Developer,1,,,,,,22,12,2023
Noak,Singapore,2023-12-29,Glint,Data Engineer,1,,,,,,29,12,2023
Noak,Singapore,2023-12-29,Glint,Devops Engineer,1,,,,,,29,12,2023
Noak,Singapore,2023-12-29,Glint,Network Engineer,1,,,,,,29,12,2023
Noak,Singapore,2023-12-29,Glint,Software Architect,1,,,,,,29,12,2023
Noak,Singapore,2023-12-29,Glint,Software Engineer,1,,,,,,29,12,2023
Noak,Singapore,2023-12-29,Glint,UI Designer,1,,,,,,29,12,2023
Northwest,"Columbus, OH 43219 (Northeast area)",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DATABASE DESIGN,RECOVERY,SECURITY,REPORTING,DATABASES,PROGRAMMING,FUNCTIONS,BUSINESS,MODELING,COMPLIANCE,GOVERNANCE,HEALTH,SQL,TESTING,BUSINESS REQUIREMENTS,PERFORMANCE,DATABASE ADMINISTRATION,DATABASE SYSTEMS,DATA LAKE,ANALYSIS,DATA MANAGEMENT,SOFTWARE",AZURE,"SQL SERVER,DATABASE","SQL,AZURE","SQL SERVER,DATABASE,DATA LAKE,SECURITY,MONITORING,RECOVERY,SQL,REPORTING,MAINTENANCE,DATABASE MANAGEMENT,DATABASE DESIGN,DATABASES,MONITOR,PERFORMANCE,DATABASE PERFORMANCE,DATA MANAGEMENT,DATABASE SYSTEMS,REPLICATION,GOVERNANCE,COMPLIANCE,TESTING,ANALYSIS,DB2",14,1,2024
Ntropy Network,"San Francisco, CA",2024-01-14,Indeed,Frontend Developer,1,"DATA VISUALIZATION,MACHINE LEARNING,ALGORITHMS,DOMAIN,DATABASES,API,APIS,DATA STRUCTURES,BUSINESS,MATHEMATICS,VISUALIZATION,ML,STACKS,CREDIT,TESTING,PERFORMANCE,DOMAINS,ANALYTICS,FINANCE","AWS,GCP,API,REACT","PYTORCH,REACT,DATA VISUALIZATION","PYTHON,JAVASCRIPT,TYPESCRIPT,AWS,GCP","REDIS,API,MONITORING,MACHINE LEARNING,COMPUTING,DATA VISUALIZATION,ANALYTICS,DATA STRUCTURES,APIS,DATABASES,PERFORMANCE,TESTING,STACK,VISUALIZATION",14,1,2024
Nuanza,United States,2024-01-14,Indeed,Business Analyst,1,,,,,,14,1,2024
Nubela Pte Ltd,Singapore,2024-01-12,Glint,Business Analyst,1,,,,,,12,1,2024
Nubela Pte Ltd,Singapore,2024-01-12,Glint,Game Development,1,,,,,,12,1,2024
Nubela Pte Ltd,Singapore,2024-01-12,Glint,Web Development,1,,,,,,12,1,2024
ONG HUMAN CAPITAL,"Arcadia, CA",2024-01-14,Indeed,Database Administrator,1,"DATABASE,DATA MODELING,RECOVERY,SECURITY,DATA INTEGRATIONS,REPORTING,DATABASES,COMPUTER SCIENCE,BUSINESS,MODELING,NOSQL,NOSQL DATABASES,SQL,OLAP,TROUBLESHOOTING,PERFORMANCE,DATABASE ADMINISTRATION,DATABASE SYSTEMS,ANALYSIS","AZURE,WINDOWS,MYSQL,CLOUD","MYSQL,MICROSOFT SQL SERVER,SSIS,SQL SERVER,DATABASE,DATA MODEL","SQL,T-SQL,MYSQL,AZURE","MICROSOFT SQL SERVER,MYSQL,SSIS,SQL SERVER,WINDOWS,DATABASE,SECURITY,MONITORING,RECOVERY,COMPUTING,NOSQL,SQL,NOSQL DATABASES,REPORTING,DATA MODELING,PERFORMANCE TUNING,MAINTENANCE,DATA MODEL,DATABASES,OLAP,MONITOR,PERFORMANCE,DATABASE SYSTEMS,REPLICATION,CLOUD,ANALYSIS",14,1,2024
Ocado Group,"San Francisco, CA",2024-01-14,Indeed,Tester,1,"AGILE,MACHINE LEARNING,TEST CASES,PROGRAMMING,E-COMMERCE,COMPUTER SCIENCE,BUSINESS,SOFTWARE DEVELOPMENT,TESTING,TROUBLESHOOTING,PERFORMANCE,ANALYSIS,TRANSFORM,WAREHOUSE,SOFTWARE",LINUX,"JIRA,GIT,LINUX","PYTHON,BASH,GOLANG,DOCKER","GIT,DOCKER,JIRA,LINUX,SOFTWARE DEVELOPMENT,SOFTWARE DEVELOPMENT LIFECYCLE,MONITORING,MACHINE LEARNING,AGILE,TEST CASE,PRODUCT MANAGEMENT,QUALITY ASSURANCE,TRANSFORM,PERFORMANCE,TESTING,ANALYSIS",14,1,2024
Ocean Blue Solutions,"Powell, OH 43065",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Octo,"Reston, VA 20191",2024-01-14,Indeed,Business Analyst,1,,,,,,14,1,2024
Om Tek,"Irving, TX 75038",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
OpenSource Technologies,"Philadelphia, PA",2024-01-14,Indeed,Backend Developer,2,"AGILE,DESIGN PATTERNS,SCRUM,OBJECT-ORIENTED PROGRAMMING,RDBMS,API,PROGRAMMING,CMS,PHP,COMPUTER SCIENCE,DEEP LEARNING,OBJECT-ORIENTED,SQL,SOFTWARE DEVELOPMENT,SOFTWARE,AGILE,DESIGN PATTERNS,SCRUM,OBJECT-ORIENTED PROGRAMMING,RDBMS,API,PROGRAMMING,CMS,PHP,COMPUTER SCIENCE,DEEP LEARNING,OBJECT-ORIENTED,SQL,SOFTWARE DEVELOPMENT,SOFTWARE","GITHUB,API,GITHUB,API","JIRA,RDBMS,JIRA,RDBMS","SQL,PHP,GITHUB,SQL,PHP,GITHUB","GITHUB,JIRA,SOFTWARE DEVELOPMENT,SOFTWARE DEVELOPMENT LIFECYCLE,DESIGN PATTERNS,API,DEEP LEARNING,RDBMS,SQL,SCRUM,AGILE,SOFTWARE DESIGN,OBJECT-ORIENTED PROGRAMMING,SOFTWARE DESIGN PATTERNS,KANBAN,PROJECT MANAGEMENT,GITHUB,JIRA,SOFTWARE DEVELOPMENT,SOFTWARE DEVELOPMENT LIFECYCLE,DESIGN PATTERNS,API,DEEP LEARNING,RDBMS,SQL,SCRUM,AGILE,SOFTWARE DESIGN,OBJECT-ORIENTED PROGRAMMING,SOFTWARE DESIGN PATTERNS,KANBAN,PROJECT MANAGEMENT",14,1,2024
Optum,"Remote in Plymouth, MN 55441",2024-01-14,Indeed,Data Analysts,1,"STATISTICAL,DATA VISUALIZATION,BI,COLOR,DATABASES,VISUALIZATION,FACTORS,RELATIONAL DATABASES,HEALTH,SQL,PERFORMANCE,HEALTHCARE,DATA QUALITY,RELATIONAL,ANALYTICS,ANALYSIS,SOFTWARE",TABLEAU,"DATA VISUALIZATION,TABLEAU,POWER BI,R,EXCEL,SAS","SQL,R,SAS","EXCEL,TABLEAU,SAS,POWER BI,BI,DATA VISUALIZATION,SQL,RELATIONAL,ANALYTICS,RELATIONAL DATABASES,DATABASES,PERFORMANCE,DATA QUALITY,ANALYSIS,VISUALIZATION,STATISTICAL",14,1,2024
Optum,"Remote in Saint Louis Park, MN 55416",2024-01-14,Indeed,Network Engineer,1,"DEVOPS,DOMAIN,COLOR,API,JSON,COMPUTER SCIENCE,INFORMATION SYSTEMS,BUSINESS,FACTORS,GOVERNANCE,HEALTH,INTEGRATION,PERFORMANCE,SOFTWARE,CONNECTIVITY",API,,JSON,"CISCO,DEVOPS,API,GUI,PERFORMANCE,GOVERNANCE",14,1,2024
Optum,"Remote in Schaumburg, IL 60168",2024-01-14,Indeed,Data Engineer,1,"DATABASE,RELATIONAL DATABASE,REPORTING,SOLID,TEST CASES,COLOR,DATA STRUCTURES,BUSINESS,FACTORS,HEALTH,SQL,DATA INGESTION,DATABASE SYSTEM,DATA WAREHOUSING,FUNCTIONAL,PERFORMANCE,HEALTHCARE,DOCUMENT,DATABASE SYSTEMS,RELATIONAL,ANALYSIS,ETL","WINDOWS,HADOOP","HADOOP,DATABASE","SQL,HADOOP","WINDOWS,DATABASE,DATA WAREHOUSING,ETL,SQL,RELATIONAL,DATA STRUCTURES,SOLID,REPORTING,PERFORMANCE,RELATIONAL DATABASE,DATABASE SYSTEMS,AUDITING,DATA INGESTION,ANALYSIS",14,1,2024
Optum,"Remote in Syosset, NY 11791",2024-01-14,Indeed,Network Engineer,1,"SECURITY,COLOR,TCP/IP,ROUTING,SWITCHING,MPLS,DATA ANALYTICS,FACTORS,HEALTH,INTEGRATION,NETWORK SECURITY,PERFORMANCE,ANALYTICS,ANALYSIS,LOAD",,REQUESTS,,"CISCO,DATA ANALYTICS,SECURITY,ANALYTICS,FIREWALLS,MAINTENANCE,PERFORMANCE,ANALYSIS",14,1,2024
Oracle,"Pleasanton, CA 94588",2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
Oracle,United States,2024-01-14,Indeed,Database Administrator,2,",",",",",",",",",",14,1,2024
Oracle,United States,2024-01-14,Indeed,Software Architect,1,,,,,,14,1,2024
Orbis,"New York, NY 10018 (Garment District area)",2024-01-14,Indeed,Database Administrator,2,"DATABASE,DEVOPS,PROGRAMMING,SQL,PERFORMANCE,DATABASE ADMINISTRATION,ANALYTICS,","AZURE,","SQL SERVER,DATABASE,","SQL,PYTHON,JAVASCRIPT,AZURE,","SQL SERVER,DEVOPS,DATABASE,MONITORING,SQL,ANALYTICS,MAINTENANCE,PERFORMANCE,",14,1,2024
Oxford Life Insurance Company,"Phoenix, AZ 85036 (Encanto area)",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Oxygen Studio Designs Pte Ltd,Singapore,2024-01-11,Glint,UI Designer,1,,,,,,11,1,2024
PACCAR,"Kirkland, WA 98033 (Highlands area)",2024-01-14,Indeed,Database Administrator,1,"AGILE,DATABASE,RECOVERY,SECURITY,REPORTING,BI,COLOR,DATABASES,FUNCTIONS,BUSINESS,VISUALIZATION,FACTORS,COMPLIANCE,HEALTH,SQL,DATA WAREHOUSING,INSURANCE,INTEGRATION,TROUBLESHOOTING,PERFORMANCE,SOFTWARE,OPERATING SYSTEM","AWS,AZURE,S3,WINDOWS","SSIS,SQL SERVER,DATABASE,REPORTING SERVICES,POWER BI,SQL SERVER INTEGRATION SERVICES,SQL SERVER REPORTING SERVICES (SSRS),SQL SERVER INTEGRATION SERVICES (SSIS)","SQL,AWS,AZURE,MEDIUM,REDSHIFT","SSIS,SQL SERVER,POWER BI,WINDOWS,BI,DATABASE,DATA WAREHOUSING,SECURITY,RECOVERY,SQL,AGILE,REPORTING,PERFORMANCE TUNING,MAINTENANCE,DATABASES,PERFORMANCE,DATABASE PERFORMANCE,COMPLIANCE,VISUALIZATION",14,1,2024
PRS IN VIVO Singapore Pte Ltd,Singapore,2024-01-11,Glint,Business Analyst,1,,,,,,11,1,2024
PT DayaTani Digital Indonesia,Singapore,2024-01-11,Glint,Data Analysts,1,,,,,,11,1,2024
PT DayaTani Digital Indonesia,Singapore,2024-01-11,Glint,Data Engineer,1,,,,,,11,1,2024
PT DayaTani Digital Indonesia,Singapore,2024-01-11,Glint,Data Scientist,1,,,,,,11,1,2024
PT Webuy Social Indonesia,Singapore,2024-01-11,Glint,Web Development,1,,,,,,11,1,2024
PayJoy,"San Francisco, CA",2024-01-14,Indeed,Devops Engineer,1,"DEVOPS,SECURITY,CI/CD,COLOR,COMPUTER SCIENCE,BUSINESS,DATA SECURITY,HEALTH,SOFTWARE DEVELOPMENT,INSURANCE,CREDIT,DATA ENGINEERING,PERFORMANCE,HEALTHCARE,SOFTWARE,FINANCE","KUBERNETES,AWS,CLOUD",,"AWS,DOCKER,KUBERNETES","DOCKER,KUBERNETES,DEVOPS,SOFTWARE DEVELOPMENT,SOFTWARE DEVELOPMENT LIFECYCLE,SECURITY,DATA ENGINEERING,PERFORMANCE,DATA SECURITY,CLOUD",14,1,2024
Peak6,"Chicago, IL 60604 (The Loop area)",2024-01-14,Indeed,Database Administrator,1,"DATABASE,BACKUP,RECOVERY,COLOR,COMPUTER SCIENCE,INFORMATION SYSTEMS,BUSINESS,HEALTH,SQL,TESTING,PERFORMANCE,WAS,HEALTHCARE,ANALYSIS,SHELL SCRIPTING","KUBERNETES,LINUX,WINDOWS","JIRA,MICROSOFT SQL SERVER,SQL SERVER,LINUX,DATABASE","SQL,PYTHON,MONGODB,DOCKER,KUBERNETES","MICROSOFT SQL SERVER,SQL SERVER,MONGODB,REDIS,DOCKER,KUBERNETES,JIRA,LINUX,WINDOWS,DATABASE,RECOVERY,BACKUP,SQL,VMWARE,PERFORMANCE TUNING,BACKUP AND RECOVERY,PERFORMANCE,TESTING,ANALYSIS,BASE",14,1,2024
Pedernales Electric Cooperative,"Hybrid remote in Austin, TX",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
Penn Medicine,"Hybrid remote in Philadelphia, PA 19104",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
"Perficient, Inc",Remote in United States,2024-01-14,Indeed,Data Analysts,1,HEALTHCARE,,,,,14,1,2024
"Perficient, Inc",Remote in United States,2024-01-14,Indeed,Software Architect,1,"BUSINESS,COMPLIANCE",REACT,"REACT,UNIT",,"COMPLIANCE,STACK",14,1,2024
Performance,"Phoenix, AZ 85027 (Deer Valley area)",2024-01-14,Indeed,Software Engineer,1,"AGILE,SOFTWARE DEVELOPMENT LIFE CYCLE,EMBEDDED SOFTWARE,COMPUTER SCIENCE,OBJECT ORIENTED,BUSINESS,SOFTWARE DEVELOPMENT,INSURANCE,PERFORMANCE,SOFTWARE",,,"PYTHON,JAVA,C#","SOFTWARE DEVELOPMENT,AGILE,SOFTWARE DEVELOPMENT LIFE CYCLE,OBJECT ORIENTED,PERFORMANCE",14,1,2024
Pharmatic AG,Delaware,2024-01-14,Indeed,Database Administrator,1,"DATABASE,TCP/IP","LINUX,KAFKA,APACHE KAFKA,APACHE","LINUX,DATABASE","PYTHON,MONGODB,APACHE,KAFKA","MONGODB,LINUX,DATABASE,MAINTENANCE",14,1,2024
Photon,"Dallas, TX",2024-01-14,Indeed,UI Designer,1,"UI,COLOR,UI DESIGN,MOBILE APP,MOBILE WEB,MOBILE DEVELOPMENT,APPLICATION DEVELOPMENT",,FACT,,SKETCH,14,1,2024
Photon,Virginia,2024-01-14,Indeed,Frontend Developer,2,"PERFORMANCE TESTING,API,RESPONSIVE,USER INTERFACE,COMPUTER SCIENCE,INTEGRATION,TESTING,TROUBLESHOOTING,PERFORMANCE,SOFTWARE,PERFORMANCE TESTING,API,RESPONSIVE,USER INTERFACE,COMPUTER SCIENCE,INTEGRATION,TESTING,TROUBLESHOOTING,PERFORMANCE,SOFTWARE","API,SPRING BOOT,SPRING,REACT,REDUX,API,SPRING BOOT,SPRING,REACT,REDUX","REACT,SPRING,SPRING BOOT,REACT,SPRING,SPRING BOOT","JAVA,JAVASCRIPT,HTML,CSS,JS,JAVA,JAVASCRIPT,HTML,CSS,JS","API,MONITORING,PROJECT MANAGEMENT,PERFORMANCE,TESTING,API,MONITORING,PROJECT MANAGEMENT,PERFORMANCE,TESTING",14,1,2024
Pinetree Securities Pte Ltd,Singapore,2024-01-11,Glint,Business Analyst,1,,,,,,11,1,2024
Pinetree Securities Pte Ltd,Singapore,2024-01-11,Glint,Game Development,1,,,,,,11,1,2024
Pinetree Securities Pte Ltd,Singapore,2024-01-11,Glint,Web Development,1,,,,,,11,1,2024
Pinterest,"Remote in Palo Alto, CA",2024-01-14,Indeed,Software Engineer,1,"COLOR,PROGRAMMING,INTERNET,COMPUTER SCIENCE,MODELING,ML,FACTORS,DISTRIBUTED SYSTEMS",PINTEREST,,C++,"DISTRIBUTED SYSTEMS,BASE",14,1,2024
Pinterest,"Remote in San Francisco, CA",2024-01-14,Indeed,Backend Developer,1,"DATA PROCESSING,REPORTING,RESTFUL API,COLOR,API,INTERNET,DEVELOPMENT PROCESS,BUSINESS,ML,FACTORS,STACKS,TESTING,A/B TESTS","PINTEREST,API",,,"API,RESTFUL API,REPORTING,AUTOMATED TESTING,STORAGE,TESTING,BASE",14,1,2024
Pinterest,"Remote in San Francisco, CA",2024-01-14,Indeed,Data Analysts,1,"BUSINESS INTELLIGENCE,STATISTICAL,REPORTING,COLOR,INTERNET,BUSINESS,FACTORS,VISUALIZATIONS,SQL,PERFORMANCE,ANALYTICS,ANALYSIS","PINTEREST,TABLEAU","TABLEAU,BUSINESS INTELLIGENCE",SQL,"TABLEAU,SQL,ANALYTICS,REPORTING,BUSINESS INTELLIGENCE,MONITOR,PERFORMANCE,ANALYSIS,STATISTICAL,BASE",14,1,2024
Pinterest,"Remote in San Francisco, CA",2024-01-14,Indeed,Software Engineer,3,"DATA PROCESSING,COLOR,API,INTERNET,DEVELOPMENT PROCESS,BUSINESS,FACTORS,TESTING,A/B TESTS,CI/CD,COLOR,WEB DEVELOPMENT,INTERNET,HTTP,FACTORS,TESTING,HTTP PROTOCOL,PERFORMANCE,SOFTWARE,DATA PROCESSING,REPORTING,RESTFUL API,COLOR,API,INTERNET,DEVELOPMENT PROCESS,BUSINESS,ML,FACTORS,STACKS,TESTING,A/B TESTS","PINTEREST,API,REACT,PINTEREST,WEB DEVELOPMENT,NODE.JS,REACT,REDUX,PINTEREST,API","REACT,REACT,","JAVASCRIPT,JAVASCRIPT,CSS,TYPESCRIPT,GRAPHQL,NODE.JS,JS,","API,AUTOMATED TESTING,STORAGE,TESTING,BASE,NODE.JS,WEB DEVELOPMENT,PERFORMANCE,HTTP,TESTING,BASE,API,RESTFUL API,REPORTING,AUTOMATED TESTING,STORAGE,TESTING,BASE",14,1,2024
Pinterest,"Remote in San Francisco, CA",2024-01-14,Indeed,Web Development,2,"CI/CD,COLOR,WEB DEVELOPMENT,INTERNET,HTTP,FACTORS,TESTING,HTTP PROTOCOL,PERFORMANCE,SOFTWARE,","PINTEREST,WEB DEVELOPMENT,NODE.JS,REACT,REDUX,","REACT,","JAVASCRIPT,CSS,TYPESCRIPT,GRAPHQL,NODE.JS,JS,","NODE.JS,WEB DEVELOPMENT,PERFORMANCE,HTTP,TESTING,BASE,",14,1,2024
Pioneer Consulting Services,"West Des Moines, IA 50266",2024-01-14,Indeed,Database Administrator,1,,,,,,14,1,2024
PitchBook Data,"Seattle, WA",2024-01-14,Indeed,Data Engineer,1,,,,,,14,1,2024
Placements.io,"Seattle, WA",2024-01-14,Indeed,UI Designer,1,"REPORTING,USABILITY TESTING,COLOR,USER RESEARCH,WIREFRAMING,ECOMMERCE,FUNCTIONS,BUSINESS,FACTORS,MARKETING,TESTING,FUNCTIONAL,WAS,CLASSIFICATION",,"RUBY ON RAILS,GIT,REQUESTS","JAVASCRIPT,HTML,RUBY,SAAS","GIT,FIGMA,SKETCH,REPORTING,TESTING,BASE",14,1,2024
Popular Community Bank,Puerto Rico,2024-01-14,Indeed,Network Engineer,1,,,,,,14,1,2024
Postman,Remote,2024-01-14,Indeed,Backend Developer,1,"COLOR,PAAS,API,APIS,MEMORY,SOFTWARE DEVELOPMENT,MODE,MARKETING,PERFORMANCE,WAS,SOFTWARE","EC2,NEXUS,API",POSTMAN,"DOCKER,IAAS,PAAS","DOCKER,POSTMAN,SOFTWARE DEVELOPMENT,API,APIS,PERFORMANCE",14,1,2024
PredICT Interactive,"Wichita, KS 67202",2024-01-14,Indeed,Frontend Developer,1,,,,,,14,1,2024
Premier Lacrosse League,United States,2024-01-14,Indeed,Backend Developer,1,"DATABASE,SECURITY,CONTAINERS,COLOR,DATABASES,COMPUTER SCIENCE,NOSQL,HEALTH,NOSQL DATABASES,INSURANCE,INTEGRATION,PERFORMANCE,WAS,SOFTWARE","KUBERNETES,AWS,GCP,NODEJS,FIREBASE,REACT,CLOUD","REACT,GIT,DATABASE,FIREBASE,POSTGRESQL","JAVASCRIPT,TYPESCRIPT,GRAPHQL,AWS,DOCKER,KUBERNETES,FIREBASE,GCP","GIT,POSTGRESQL,REDIS,DOCKER,KUBERNETES,DATABASE,SECURITY,NOSQL,NOSQL DATABASES,DATA STORAGE,DATABASES,PERFORMANCE,STORAGE,DATABASE ARCHITECTURE,CLOUD,STACK,MANIPULATION",14,1,2024
Presbyterian Healthcare Services,"Albuquerque, NM 87113 (Alameda N Valley area)",2024-01-14,Indeed,Mobile Developer,1,,,,,,14,1,2024
Prime Therapeutics,Remote,2024-01-14,Indeed,Business Analyst,1,"DATA WAREHOUSE,BUSINESS ANALYSIS,REPORTING,COLOR,DATABASES,BUSINESS,QUEUES,SOFTWARE DEVELOPMENT,INSURANCE,INTEGRATION,TESTING,FUNCTIONAL,PERFORMANCE,HEALTHCARE,DOCUMENT,ANALYSIS,WAREHOUSE,DATA MANAGEMENT,SOFTWARE",,REQUESTS,MEDIUM,"SOFTWARE DEVELOPMENT,DATA WAREHOUSE,REPORTING,DATABASES,MONITOR,PERFORMANCE,DATA MANAGEMENT,TESTING,ANALYSIS",14,1,2024
Prismo Transforms Security Operations,"Santa Clara, CA",2024-01-14,Indeed,Network Engineer,3,"SECURITY,FIREWALL,INTERNET,DHCP,DNS,PERFORMANCE,IT SUPPORT,,","AWS,GCP,AZURE,S3,CLOUD,,","JIRA,,","PYTHON,AWS,DOCKER,AZURE,GCP,,","DOCKER,JIRA,SECURITY,MONITOR,PERFORMANCE,CLOUD,,",14,1,2024
